,datetime,city,state,shape,comment
6106,1/11/19 11:55,Spencerville,OH,Other,Orbs appearing as Stars.
6107,1/11/19 04:40,Jackson Springs,NC,Oval,"I was driving to work Friday morning, January 11, 2019, when I looked in my rearview mirror and saw an oval object for about 23 seconds.  Was very eerie.  And then it just disappeared.  I was expecting a car to come down and up over the hill, but it did not."
6108,1/11/19 04:35,Jupiter,FL,Unknown,For the last week early in the morning around 4 am an extremely bright light in the sky show's up out of thin air and looks like a star but extremely close as if it was a plane but it stays in one area disappearing and reappearing in a different spot it's definitely got a few people's attention because it's unreal seeing it multiple times... Hopefully all is well and the visitors are not here for our recourses lol.
6109,1/10/19 22:40,Belgrade,MT,Cigar,"Large craft observed travelling east over Belgrade and Bozeman, MT"
6110,1/10/19 22:30,Ft. Lauderdale (near coastal),FL,Oval,"Oval, red white alternating colors"
6111,1/10/19 21:43,Salisbury,NC,Circle,A circle was spinning and hovering with colorful flashing lights.
6112,1/10/19 19:30,Dallas,TX,Circle,Unexpected.  I just looked up and saw this thing.
6113,1/10/19 18:20,Nottingham,MD,Triangle,Triangular sort of shaped object with one light on each side of what I would call wings like on a plane.  The object was dark and hovering just above the apartments.  The area is dark but we saw that it was large.  Traffic moved and so did we.  At the time the object was still there.
6114,1/10/19 18:10,West Seneca,NY,Teardrop,"My wife an I were walking our dog at the Old Psych Center on East & West rd at 6:10 pm on the road that runs along the creek.  My wife said OMG and pointed up above us and we both saw a large round shaped object that had a bit of a point and that's why we are calling it tear shaped.  It looked gray in color, silent, guessing about 50 ft above the trees and it was like the size of a baseball diamond.  "
6115,1/10/19 17:49,Bonneylake,WA,Rectangle,Two (triangular) boomerang-shape flying objects that were very large were sitting or hovering tree top level on 166th ave .  They had very bright white lights and one red light in the middle towards the front.  
6116,1/10/19 12:00,Newburg,PA,Disk,Saw 7 flying saucers in triangle formation silint very low with lights could see the disc spinng counter clockwise
6117,1/10/19 06:15,West Allis,WI,Triangle,Triangular 3-color craft and accompanying white light &quot;ball&quot; craft --overhead sighting
6118,1/10/19 01:14,Maryville,TN,Circle,"ufo or something of the sorts, spotted in east TN"
6119,1/9/19 19:32,Salt Lake City,UT,Fireball,"Orange orb, bright like flickering fire and hovering."
6120,1/9/19 18:30,Portsmouth,VA,Other,2 WEIRD BLUE LIGHTS THAT ARE REALLY FAST. FOLLOWED BY WHITE AND RED FLASHING AIRCRAFT
6121,1/9/19 17:55,Sandown,NH,Triangle,"I was looking up at the North East sky at what I thought was a small metior or space debris, way up, like a plane.  Went South West.  Watched for 30 seconds or so and the i saw, what I thought was a plane, but it wasn't.  It had 3 lights facing down, like dull headlights on a car. And a flashing red light, I think in the center.  It was following the first smaller craft.  I watched it go south west until I couldn't see it anymore."
6122,1/9/19 06:50,Fort Lee,VA,Circle,"The object was very white, round, and travelled faster than an aircraft, moving east to west over Fort Lee."
6123,1/9/19 06:45,Forked River,NJ,Sphere,Spherical white object flying at high rate of speed southwest while driving on Parkway in Forked River NJ
6124,1/9/19 06:36,Burlington,NC,Light,A stationary green light dove to the ground and disappeared.
6125,1/9/19 06:35,Springfield,PA,Fireball,"Something caught my eye driving to work today.  I look up and see Green fireball than it flew across the sky really fast and than was gone.  It sure if car in front of me saw it, but no one else was around."
6126,1/9/19 06:35,Virginia Beach,VA,Fireball,"I was outside facing east, speaking with a co-worker.  The sun was coming up, civil twilight was well underway.  As another co-worker approached I pointed to the eastern sky and said, “Wow, look at that!”  An object ( obviously a meteor) was traveling north to south at what seemed to be a slow speed, and descending.  If I had held my hand in front of me at arms length I could have blocked it out, so it wasn’t huge, but closer than I have ever seen a “falling star”."
6127,1/9/19 06:33,Suffolk,VA,Light,military escort UFO
6128,1/9/19 06:30,Annapolis,MD,Fireball,"06:30am 01/09/2019 I was driving to work on Rt 50 west bound on the Severn River Bridge, I looked to my left towards the Naval Academy and saw this meteor what seem like right outside my window, between me and the Naval yard."
6129,1/9/19 06:30,Crumpton,MD,Fireball,"Had a block shape, like a barn."
6130,1/9/19 06:30,Southington,CT,Triangle,"UFO falling so fast, nothing would’ve could’ve stopped in time before ground contact."
6131,1/9/19 03:18,Piedmont,SC,Other,Strange items in the air.
6132,1/9/19 01:40,Kiln,MS,Oval,Strange object sitting in sky
6133,1/9/19 00:20,Lindale,TX,Formation,Seen a formation type of lights.  Was there then disappeared after a few minutes.
6134,1/8/19 23:20,Summerfield,NC,Triangle,"Triangular object with multicolored lights, very slow and low to the ground, circling area."
6135,1/8/19 22:42,Covina,CA,Light,"One object observed flying from about the horizon higher into the sky, towards the left, something dropped off of it and it disappeared."
6136,1/8/19 22:18,Ho Ho Kus,NJ,Triangle,"While driving northbound on Rt. 17, my s/o and I saw a triangular craft cross our path about 100ft. off of the ground, going about 2x the speed of a car.  It was foggy out and visibility was bad, but we both saw it unmistakably."
6137,1/8/19 22:00,Dateland,AZ,Light,"Two orange bright lighted crafts traveled East along the US border, disappearing and reappearing.  Sometimes warping to other locations."
6138,1/8/19 21:30,Mazatlan (Mexico),<br/>,Circle,"We were sitting at the beach and looked up to see a ufo flying over us.  It was circular and had two smaller circular ones that kept changing position around it.  It had no lights, we could only see it because it was reflecting light from the hotel- resort.  It looked almost like a brown color and had a circular pad at the bottom.  It also made no noise at all.  It headed to fly over the ocean and kept going along the shoreline.  We watched it blend into the air, until we could no longer see it."
6139,1/8/19 20:43,Cambridge City,IN,Triangle,Triangle Headed N over Cambridge City
6140,1/8/19 20:05,Maricopa,AZ,Unknown,"motionless, bright orange lights in the sky that faded out"
6141,1/8/19 20:00,Memphis,TN,Unknown,"5-6 yellowish lights moving slowly, yet not audible"
6142,1/8/19 19:50,Bellevue,NE,Rectangle,"I was driving to my home from school.  I thought I seen a shooting star it was moving so fast. It blazed across the sky and got closer and closer.  Next thing I know it was a couple hundred feet away from me.  It appeared invisible but I could see a very very thin outline and on each corner of the rectangle there was a bright  white light on each corner and in the front(?)  Of the craft there was 2 smaller yellow lights closer to eachother.  The craft appeared to be cloaked or just happened to be the same exact color as the dark blue dusk sky.  It made a quiet noise once it was hovering over the field right by my car.  The noise is best described as similar to an airplane but much much quieter.  This happened to be about a mile from the air force base.  So, could have been something from there."
6143,1/8/19 19:19,Port Charlotte,FL,Light,"Flashing white light, going kne way and then another very fast and erratically almos seen orange balls 01/04/19- missing time 2 adults one child 12/25/18 five minute drive took an hour and five minutes.  12 year old that is usually great at direction was even confused although it was not mentioned"
6144,1/8/19 18:48,Colorado Springs,CO,Light,"It was fully dark, and as I was sitting in my car in my work parking lot, I saw two lights high in the sky, hovering above Colorado Springs.  I couldn't make out any shape of a craft, I just saw the lights, which were an amber color."
6145,1/8/19 18:45,Bosque Farma,NM,Rectangle,"It looked to be two objects following each other, but it was one air craft the lights were staying the same distance from each other."
6146,1/8/19 18:17,Rochester,NY,Circle,"Large bright light stationery.. got larger then brighter.. then slowly disappeared, whilst not moving at all"
6147,1/8/19 15:10,Newton,IA,Cylinder,"Going eastbound on 4th ave after picking my son up a silver glowing object.  It looked like a bright star in daylight, but noticed it qas moving.  Light turned off and watched a white object drop straight down and head NW picking up speed as elevating upward.  My son and I followed it until it was no longer visible.  This is my 3rd sighimg in three months"
6148,1/8/19 08:00,Midland,TX,<br/>,Numerous beams of orange pulsing lights in the sky over midland circling the town.
6149,1/8/19 08:00,Midland,TX,<br/>,"Add to previous report.  My husband ((husband's name deleted)) noticed two orange beans in the sky just over the midland memorial hospital.  Then about 20 min later, he called me back outside and there were about nine in the direction of the walmart and three more  between the two previous lights.  One after another they would pulse getting really bright then dim.  Then slowly one after another they disappeared.  Each light was was 2 to three inches long high in the sky."
6150,1/8/19 07:40,Imperial Beach,CA,Triangle,"We saw a triangle shaped object.  Looked to be mirrored on one to two sides.  As it rotated it appeared to change color to white.  It looked to hover about 400 to 500 feet up in the air and then slowly ascend upwards, then disappeared.  We saw it change rotation."
6151,1/8/19 06:35,Yorktown,VA,Light,"Bright Light with something beneath it, moving briskly south-south-east, absolutely silent,"
